id;genero;nom_candidato
1048;feminino;Ribeiro                
1049;masculino  ;Oliveira               
1050;feminino;Rocha                  
1051;masculino  ;Goncalves              
1052;masculino  ;Goncalves              
1053;masculino  ;Lima                   
1054;feminino;Barros                 
1055;feminino;Ferreira               
1056;masculino  ;Melo                   
1057;feminino;Cunha                  
1058;feminino;Cavalcanti             
1059;feminino;Melo                   
1060;masculino  ;Oliveira               
1061;masculino  ;Cunha                  
1062;feminino;Rocha                  
1063;feminino;Fernandes              
1064;masculino  ;Costa                  
1065;masculino  ;Melo                   
1066;feminino;Souza                  
1067;feminino;Gomes                  
1068;masculino  ;Dias                   
1069;feminino;Ribeiro                
1070;feminino;Costa                  
1071;feminino;Barbosa                
1072;masculino  ;Sousa                  
1073;masculino  ;Cardoso                
1074;feminino;Pereira                
1075;masculino  ;Cunha                  
1076;feminino;Dias                   
1077;masculino  ;Silva                  
1078;masculino  ;Oliveira               
1079;masculino  ;Pinto                  
1080;feminino;Ribeiro                
1081;masculino  ;Dias                   
1082;feminino;Cardoso                
1083;feminino;Lima                   
1084;masculino  ;Ribeiro                
1085;masculino  ;Lima                   
1086;feminino;Correia                
1087;feminino;Pereira                
1088;masculino  ;Rocha                  
1089;feminino;Cunha                  
1090;feminino;Silva                  
1091;masculino  ;Correia                
1092;feminino;Dias                   
1093;masculino  ;Martins                
1094;feminino;Melo                   
1095;masculino  ;Barbosa                
1096;masculino  ;Almeida                
1097;feminino;Cardoso                
1098;masculino  ;Carvalho               
1099;feminino;Cavalcanti             
1100;masculino  ;Castro                 
1101;feminino;Oliveira               
1102;masculino  ;Martins                
1103;feminino;Cavalcanti             
1104;masculino  ;Pinto                  
1105;feminino;Almeida                
1106;feminino;Rodrigues              
1107;feminino;Cunha                  
1108;feminino;Oliveira               
1109;feminino;Rodrigues              
1110;masculino  ;Almeida                
1111;feminino;Cunha                  
1112;feminino;Santos                 
1113;feminino;Silva                  
1114;feminino;Carvalho               
1115;masculino  ;Almeida                
1116;masculino  ;Oliveira               
1117;masculino  ;Goncalves              
1118;masculino  ;Santos                 
1119;masculino  ;Santos                 
1120;masculino  ;Cardoso                
1121;feminino;Barbosa                
1122;masculino  ;Souza                  
1123;feminino;Ribeiro                
1124;feminino;Pereira                
1125;masculino  ;Lima                   
1126;masculino  ;Gomes                  
1127;masculino  ;Melo                   
1128;feminino;Castro                 
1129;feminino;Barros                 
1130;feminino;Pereira                
1131;masculino  ;Cunha                  
1132;masculino  ;Rocha                  
1133;feminino;Barbosa                
1134;feminino;Dias                   
1135;feminino;Oliveira               
1136;feminino;Oliveira               
1137;feminino;Pereira                
1138;masculino  ;Araujo                 
1139;masculino  ;Ferreira               
1140;masculino  ;Silva                  
1141;feminino;Santos                 
1142;masculino  ;Fernandes              
1143;feminino;Silva                  
1144;masculino  ;Dias                   
1145;masculino  ;Lima                   
1146;masculino  ;Rocha                  
1147;masculino  ;Barbosa                
1148;feminino;Martins                
1149;feminino;Carvalho               
1150;feminino;Costa                  
1151;feminino;Correia                
1152;masculino  ;Costa                  
1153;feminino;Gomes                  
1154;masculino  ;Azevedo                
1155;feminino;Sousa                  
1156;feminino;Pinto                  
1157;feminino;Araujo                 
1158;feminino;Oliveira               
1159;masculino  ;Ribeiro                
